Company_name,layoff_size,date,source,Ticker,ticker_mapping_status,ticker_mapping_reason
BOSTON SCIENTIFIC CORPORATION,60.0,2020-06-29,WARNDatabaseMasterExcluding2026.csv,BSX,kept,ok
MACY'S,103.0,2020-06-26,WARNDatabaseMasterExcluding2026.csv,M,kept,ok
MACY'S,131.0,2020-06-26,WARNDatabaseMasterExcluding2026.csv,M,kept,ok
CHEESECAKE FACTORY*,104.0,2020-06-26,WARNDatabaseMasterExcluding2026.csv,CAKE,kept,ok
"G-III APPAREL GROUP, LTD. (3 NYC SITES)",205.0,2020-06-26,WARNDatabaseMasterExcluding2026.csv,GIII,kept,ok
AMERICAN INTERNATIONAL INDUSTRIES,128.0,2020-06-26,WARNDatabaseMasterExcluding2026.csv,AMIN,kept,ok
"ACT, INC.",37.0,2020-06-25,WARNDatabaseMasterExcluding2026.csv,ACT,kept,ok
"DEMCO, INC.",38.0,2020-06-25,WARNDatabaseMasterExcluding2026.csv,DEMCO.BK,kept,ok
"ACT, INC.",37.0,2020-06-25,WARNDatabaseMasterExcluding2026.csv,ACT,kept,ok
"MACY'S (529 WEST 20TH STREET NEW YORK, NY, 10011)",28.0,2020-06-25,WARNDatabaseMasterExcluding2026.csv,HOT=F,kept,ok
INTUIT INC.,189.0,2020-06-25,WARNDatabaseMasterExcluding2026.csv,INTU,kept,ok
SODEXO,41.0,2020-06-24,WARNDatabaseMasterExcluding2026.csv,SW.VI,kept,ok
VICTORIA'S SECRET,28.0,2020-06-24,WARNDatabaseMasterExcluding2026.csv,VSXY,kept,ok
TIMET,200.0,2020-06-24,WARNDatabaseMasterExcluding2026.csv,TIMETECHNO.NS,kept,ok
MEDLINE,129.0,2020-06-24,WARNDatabaseMasterExcluding2026.csv,MDLN,kept,ok
LEVY,210.0,2020-06-24,WARNDatabaseMasterExcluding2026.csv,RLRE.TA,kept,ok
MEDLINE,129.0,2020-06-24,WARNDatabaseMasterExcluding2026.csv,MDLN,kept,ok
T-MOBILE,144.0,2020-06-24,WARNDatabaseMasterExcluding2026.csv,TMUS,kept,ok
"SODEXO, INC. (AT MANHATTAN COLLEGE)",34.0,2020-06-24,WARNDatabaseMasterExcluding2026.csv,0J3F.IL,kept,ok
NATIONWIDE,45.0,2020-06-23,WARNDatabaseMasterExcluding2026.csv,MUIFX,kept,ok
CHARLES RIVER,95.0,2020-06-23,WARNDatabaseMasterExcluding2026.csv,CRL,kept,ok
HERTZ,164.0,2020-06-23,WARNDatabaseMasterExcluding2026.csv,HTZ,kept,ok
NATIONWIDE,45.0,2020-06-23,WARNDatabaseMasterExcluding2026.csv,MUIFX,kept,ok
"ANTHONY, INC.",474.0,2020-06-23,WARNDatabaseMasterExcluding2026.csv,MAJJ,kept,ok
SAHARA,0.0,2020-06-22,WARNDatabaseMasterExcluding2026.csv,SMARITIME.BO,kept,ok
ENTERPRISE HOLDINGS,5.0,2020-06-22,WARNDatabaseMasterExcluding2026.csv,000180.KS,kept,ok
"THE NEW 42ND STREET (AT 229 WEST 42ND ST., AND THE NEW VICTORY THEATER, NYC",50.0,2020-06-22,WARNDatabaseMasterExcluding2026.csv,NYC,kept,ok
"SIX ON BROADWAY, L.P. (SIX AT THE BROOKS ATKINSON THEATRE, NYC)",32.0,2020-06-20,WARNDatabaseMasterExcluding2026.csv,SF=F,kept,ok
"AS LONG AS THERE IS LOVE, LLC (MRS. DOUBTFIRE AT THE STEPHEN SONDHEIM THEATRE, NYC)",89.0,2020-06-20,WARNDatabaseMasterExcluding2026.csv,SF=F,kept,ok
TASC,72.0,2020-06-18,WARNDatabaseMasterExcluding2026.csv,5140.KL,kept,ok
STAPLES,61.0,2020-06-18,WARNDatabaseMasterExcluding2026.csv,XAP=F,kept,ok
"24 HOUR FITNESS, USA, INC.",37.0,2020-06-18,WARNDatabaseMasterExcluding2026.csv,USA,kept,ok
T-MOBILE,241.0,2020-06-17,WARNDatabaseMasterExcluding2026.csv,TMUS,kept,ok
BED BATH & BEYOND INC.,133.0,2020-06-17,WARNDatabaseMasterExcluding2026.csv,BBBY,kept,ok
BED BATH & BEYOND,221.0,2020-06-17,WARNDatabaseMasterExcluding2026.csv,BBBY,kept,ok
BOEING,86.0,2020-06-17,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
T-MOBILE,127.0,2020-06-16,WARNDatabaseMasterExcluding2026.csv,TMUS,kept,ok
"MEAN GIRLS NATIONAL TOUR LLC (MEAN GIRLS) (1501 BROADWAY, NYC)",67.0,2020-06-16,WARNDatabaseMasterExcluding2026.csv,SF=F,kept,ok
STITCH FIX,1420.0,2020-06-16,WARNDatabaseMasterExcluding2026.csv,SFIX,kept,ok
"LIVE NATION ENTERTAINMENT, INC. CORPORATE DIVISION",30.0,2020-06-16,WARNDatabaseMasterExcluding2026.csv,LYV,kept,ok
"LIVE NATION ENTERTAINMENT, INC. CORPORATE DIVISION",18.0,2020-06-16,WARNDatabaseMasterExcluding2026.csv,LYV,kept,ok
"LIVE NATION ENTERTAINMENT, INC. -- PURCHASING DEPARTMENT",1.0,2020-06-16,WARNDatabaseMasterExcluding2026.csv,LYV,kept,ok
CONTINENTAL,72.0,2020-06-15,WARNDatabaseMasterExcluding2026.csv,CON.DE,kept,ok
CONTINENTAL,72.0,2020-06-15,WARNDatabaseMasterExcluding2026.csv,CON.DE,kept,ok
"NEW YORK CONVENTION CENTER OPERATING CORPORATION (THE JAVITS CENTER, NYC)",1937.0,2020-06-15,WARNDatabaseMasterExcluding2026.csv,SF=F,kept,ok
ADVANCE AUTO PARTS,94.0,2020-06-12,WARNDatabaseMasterExcluding2026.csv,AAP,kept,ok
PENN NATIONAL GAMING,233.0,2020-06-12,WARNDatabaseMasterExcluding2026.csv,PENN,kept,ok
"BARNES & NOBLE, INC.",64.0,2020-06-12,WARNDatabaseMasterExcluding2026.csv,2BN0.F,kept,ok
"THE RITZ-CARLTON HOTEL CO., LLC DBA THE RITZ- CARLTON NEW YORK, WESTCHESTER",183.0,2020-06-11,WARNDatabaseMasterExcluding2026.csv,WCFIX,kept,ok
"GAP, INC.",264.0,2020-06-10,WARNDatabaseMasterExcluding2026.csv,GAP,kept,ok
"GAP, INC.",101.0,2020-06-10,WARNDatabaseMasterExcluding2026.csv,GAP,kept,ok
"RESIDENCE INN WASHINGTON DC, DOWNTOWN",56.0,2020-06-09,WARNDatabaseMasterExcluding2026.csv,SPTW11.SA,kept,ok
"RESIDENCE INN, WORLD TRADE CENTER",36.0,2020-06-09,WARNDatabaseMasterExcluding2026.csv,600007.SS,kept,ok
"AIR SYSTEMS, INC.",244.0,2020-06-09,WARNDatabaseMasterExcluding2026.csv,600372.SS,kept,ok
"ASSOCIATED STUDENTS, INC. CALIFORNIA STATE UNIVERSITY, FULLERTON",230.0,2020-06-09,WARNDatabaseMasterExcluding2026.csv,0P0000YVHU.SI,kept,ok
"LIVE NATION ENTERTAINMENT, INC.",1.0,2020-06-09,WARNDatabaseMasterExcluding2026.csv,LYV,kept,ok
"LIVE NATION ENTERTAINMENT, INC. HUMAN RESOURCES DIVISION",1.0,2020-06-09,WARNDatabaseMasterExcluding2026.csv,LYV,kept,ok
"LAMB WESTON, INC",360.0,2020-06-08,WARNDatabaseMasterExcluding2026.csv,LW,kept,ok
"LAMB WESTON, INC",300.0,2020-06-08,WARNDatabaseMasterExcluding2026.csv,LW,kept,ok
BOEING,,2020-06-08,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
TENNESSEE VALLEY AUTHORITY,108.0,2020-06-08,WARNDatabaseMasterExcluding2026.csv,TVC,kept,ok
"THE RITZ-CARLTON COMPANY, LLC (THE RITZ-CARLTON, BOSTON)",222.0,2020-06-08,WARNDatabaseMasterExcluding2026.csv,BSX,kept,ok
"THE JAMES NEW YORK, NOMAD",134.0,2020-06-08,WARNDatabaseMasterExcluding2026.csv,NOMD,kept,ok
CHEVRON,80.0,2020-06-08,WARNDatabaseMasterExcluding2026.csv,CVX,kept,ok
"OAKLEY, INC.",61.0,2020-06-08,WARNDatabaseMasterExcluding2026.csv,OCI.L,kept,ok
LENDINGCLUB CORPORATION,306.0,2020-06-06,WARNDatabaseMasterExcluding2026.csv,LC,kept,ok
INTERNATIONAL BUSINESS MACHINES,140.0,2020-06-06,WARNDatabaseMasterExcluding2026.csv,IBM,kept,ok
STUBHUB,123.0,2020-06-06,WARNDatabaseMasterExcluding2026.csv,STUB,kept,ok
LENDINGCLUB CORPORATION,61.0,2020-06-06,WARNDatabaseMasterExcluding2026.csv,LC,kept,ok
"ENVOY, INC",46.0,2020-06-06,WARNDatabaseMasterExcluding2026.csv,COCHW,kept,ok
HALLIBURTON,31.0,2020-06-06,WARNDatabaseMasterExcluding2026.csv,HAL,kept,ok
"ENVOY, INC",7.0,2020-06-06,WARNDatabaseMasterExcluding2026.csv,COCHW,kept,ok
HALLIBURTON,6.0,2020-06-06,WARNDatabaseMasterExcluding2026.csv,HAL,kept,ok
"MARRIOTT INTERNATIONAL, INC.",571.0,2020-06-05,WARNDatabaseMasterExcluding2026.csv,MAR,kept,ok
SP+,700.0,2020-06-05,WARNDatabaseMasterExcluding2026.csv,SPCX,kept,ok
"THE RITZ-CARLTON GOLF RESORT, NAPLES",305.0,2020-06-05,WARNDatabaseMasterExcluding2026.csv,NASO,kept,ok
"THE RITZ-CARLTON, NAPLES",939.0,2020-06-05,WARNDatabaseMasterExcluding2026.csv,NASO,kept,ok
"THE RITZ-CARLTON BAL HARBOUR, MIAMI",138.0,2020-06-05,WARNDatabaseMasterExcluding2026.csv,MIAX,kept,ok
"CANTOR FITZGERALD SECURITIES (OPERATIONS DIVISION 110 E. 59TH ST., NYC)",17.0,2020-06-05,WARNDatabaseMasterExcluding2026.csv,SF=F,kept,ok
"CANTOR FITZGERALD SECURITIES (OPERATIONS DIVISION 199 WATER ST., NYC)",8.0,2020-06-05,WARNDatabaseMasterExcluding2026.csv,SF=F,kept,ok
"CANTOR FITZGERALD SECURITIES (OPERATIONS DIVISION 55 WATER ST., NYC)",51.0,2020-06-05,WARNDatabaseMasterExcluding2026.csv,SF=F,kept,ok
"LYFT, INC. DBA LYFT",325.0,2020-06-05,WARNDatabaseMasterExcluding2026.csv,LYFT,kept,ok
UNIBAIL-RODAMCO-WESTFIELD,107.0,2020-06-05,WARNDatabaseMasterExcluding2026.csv,URW.PA,kept,ok
AMERICAN WOODMARK CORPORATION,3.0,2020-06-04,WARNDatabaseMasterExcluding2026.csv,AHQ.F,kept,ok
"THE LANGHAM, CHICAGO",153.0,2020-06-04,WARNDatabaseMasterExcluding2026.csv,CU=F,kept,ok
MARRIOTT INTERNATIONAL,48.0,2020-06-04,WARNDatabaseMasterExcluding2026.csv,MAR,kept,ok
LA-Z-BOY,300.0,2020-06-04,WARNDatabaseMasterExcluding2026.csv,LZB,kept,ok
"THE RITZ-CARLTON COCONUT GROVE, MIAMI",113.0,2020-06-04,WARNDatabaseMasterExcluding2026.csv,MIAX,kept,ok
"THE RITZ-CARLTON KEY BISCAYNE, MIAMI",515.0,2020-06-04,WARNDatabaseMasterExcluding2026.csv,MIAX,kept,ok
"MARRIOTT INTERNATIONAL, INC. DBA NEW YORK MARRIOTT DOWNTOWN",1265.0,2020-06-04,WARNDatabaseMasterExcluding2026.csv,MAR,kept,ok
EATON CORPORATION,14.0,2020-06-04,WARNDatabaseMasterExcluding2026.csv,ETN,kept,ok
"LIVE NATION, INC. HUMAN RESOURCES DIVISION",10.0,2020-06-04,WARNDatabaseMasterExcluding2026.csv,LYV,kept,ok
"MARRIOTT INTERNATIONAL, INC DBA SEATTLE REDMOND MARRIOTT",105.0,2020-06-03,WARNDatabaseMasterExcluding2026.csv,MAR,kept,ok
HOWMET AEROSPACE,625.0,2020-06-03,WARNDatabaseMasterExcluding2026.csv,HWM,kept,ok
CACI,254.0,2020-06-03,WARNDatabaseMasterExcluding2026.csv,CACI,kept,ok
"PARK LANE HOTEL NEW YORK (36 CENTRAL PARK SOUTH, NYC",209.0,2020-06-03,WARNDatabaseMasterExcluding2026.csv,NYC,kept,ok
"KEYH, INC. DBA KEYES HYUNDAI",68.0,2020-06-03,WARNDatabaseMasterExcluding2026.csv,4712.T,kept,ok
"KEYH, INC. DBA KEYES HYUNDAI",7.0,2020-06-03,WARNDatabaseMasterExcluding2026.csv,4712.T,kept,ok
"SCRIPPS HEALTH DBA SCRIPPS MERCY HOSPITAL, SAN DIEGO",1.0,2020-06-03,WARNDatabaseMasterExcluding2026.csv,0P00017NHS.SA,kept,ok
"MARRIOTT INTERNATIONAL, INC. DBA THE ALGONQUIN HOTEL TIMES SQUARE, AUTOGRAPH COLLECTION (59 WEST 44TH STREET)",130.0,2020-06-02,WARNDatabaseMasterExcluding2026.csv,MAR,kept,ok
BEST BUY,147.0,2020-06-02,WARNDatabaseMasterExcluding2026.csv,BBY,kept,ok
"MARRIOTT INTERNATIONAL INC., DBA SEATTLE MARRIOTT WATERFRONT",166.0,2020-06-01,WARNDatabaseMasterExcluding2026.csv,MAR,kept,ok
STANLEY BLACK & DECKER,119.0,2020-06-01,WARNDatabaseMasterExcluding2026.csv,SWK,kept,ok
KEURIG DR PEPPER INC.,69.0,2020-06-01,WARNDatabaseMasterExcluding2026.csv,KDP,kept,ok
1961,0.0,2020-06-01,WARNDatabaseMasterExcluding2026.csv,1961.KL,kept,ok
NORTONLIFELOCK INC.,6.0,2020-06-01,WARNDatabaseMasterExcluding2026.csv,SYM.HM,kept,ok
"MARRIOTT INTERNATIONAL, INC. D/B/A ORLANDO WORLD CENTER MARRIOTT",,2020-06-01,WARNDatabaseMasterExcluding2026.csv,MAR,kept,ok
"PENN NATIONAL GAMING, INC",233.0,2020-06-01,WARNDatabaseMasterExcluding2026.csv,PENN,kept,ok
"MARRIOTT INTERNATIONAL, INC. D/B/A NEW YORK MARRIOTT MARQUIS",1265.0,2020-06-01,WARNDatabaseMasterExcluding2026.csv,MAR,kept,ok
BED BATH BEYOND,52.0,2020-06-01,WARNDatabaseMasterExcluding2026.csv,BBBY,kept,ok
BED BATH & BEYOND,43.0,2020-05-29,WARNDatabaseMasterExcluding2026.csv,BBBY,kept,ok
ENTERPRISE HOLDINGS,28.0,2020-05-29,WARNDatabaseMasterExcluding2026.csv,000180.KS,kept,ok
"AMERICAN HONDA MOTOR, CO., INC.",21.0,2020-05-29,WARNDatabaseMasterExcluding2026.csv,HG=F,kept,ok
SAINT-GOBAIN,96.0,2020-05-28,WARNDatabaseMasterExcluding2026.csv,SGO.PA,kept,ok
BENCHMARK ELECTRONICS,190.0,2020-05-28,WARNDatabaseMasterExcluding2026.csv,BHE,kept,ok
SANDRIDGE ENERGY,12.0,2020-05-28,WARNDatabaseMasterExcluding2026.csv,SD,kept,ok
"SYMBIOSIS, INC.",49.0,2020-05-28,WARNDatabaseMasterExcluding2026.csv,SIS-USD,kept,ok
CAPSTONE TURBINE CORPORATION,47.0,2020-05-28,WARNDatabaseMasterExcluding2026.csv,CPST,kept,ok
"BED, BATH & BEYOND",95.0,2020-05-27,WARNDatabaseMasterExcluding2026.csv,BBBY,kept,ok
SODEXO,66.0,2020-05-27,WARNDatabaseMasterExcluding2026.csv,SW.PA,kept,ok
SODEXO,66.0,2020-05-27,WARNDatabaseMasterExcluding2026.csv,SW.PA,kept,ok
"ASSOCIATED STUDENTS OF CALIFORNIA STATE UNIVERSITY, CHICO",660.0,2020-05-27,WARNDatabaseMasterExcluding2026.csv,2385.TW,kept,ok
"BOB'S DISCOUNT FURNITURE, LLC",76.0,2020-05-27,WARNDatabaseMasterExcluding2026.csv,BOBS,kept,ok
"RICOH, USA, INC.",1.0,2020-05-27,WARNDatabaseMasterExcluding2026.csv,8566.T,kept,ok
ARAMARK,83.0,2020-05-26,WARNDatabaseMasterExcluding2026.csv,ARMK,kept,ok
STAPLES,77.0,2020-05-23,WARNDatabaseMasterExcluding2026.csv,XAP=F,kept,ok
"EMINENT, INC. AKA REVOLVE GROUP INC.",49.0,2020-05-23,WARNDatabaseMasterExcluding2026.csv,6877.HK,kept,ok
MSSC,170.0,2020-05-22,WARNDatabaseMasterExcluding2026.csv,6830.TW,kept,ok
BOYD GAMING CORPORATION,375.0,2020-05-22,WARNDatabaseMasterExcluding2026.csv,BYD,kept,ok
"DARDEN RESTAURANTS, INC.",323.0,2020-05-22,WARNDatabaseMasterExcluding2026.csv,DRI,kept,ok
"SUPERIOR GROUP OF COMPANIES, INC.",1.0,2020-05-22,WARNDatabaseMasterExcluding2026.csv,6G6.F,kept,ok
HERTZ,76.0,2020-05-21,WARNDatabaseMasterExcluding2026.csv,HTZ,kept,ok
AIR CANADA,50.0,2020-05-21,WARNDatabaseMasterExcluding2026.csv,AC.TO,kept,ok
AIR CANADA,14.0,2020-05-21,WARNDatabaseMasterExcluding2026.csv,AC.TO,kept,ok
"WEWORK COMPANIES, INC. (115 BROADWAY, NY, NY 10006)",2.0,2020-05-21,WARNDatabaseMasterExcluding2026.csv,HOT=F,kept,ok
"DARDEN RESTAURANT, INC.",984.0,2020-05-21,WARNDatabaseMasterExcluding2026.csv,DRI,kept,ok
"DARDEN RESTAURANTS,M INC.",246.0,2020-05-21,WARNDatabaseMasterExcluding2026.csv,DRI,kept,ok
"CALERES, INC. DISTRIBUTION CENTER",199.0,2020-05-21,WARNDatabaseMasterExcluding2026.csv,CAL,kept,ok
"DELTA C, LP DBA KINGS CARD CLUB AND WESTLAND CARD ROOM",150.0,2020-05-21,WARNDatabaseMasterExcluding2026.csv,4YJ0.MU,kept,ok
"DARDEN RESTAURANTS, INC. - OLIVE GARDEN",146.0,2020-05-21,WARNDatabaseMasterExcluding2026.csv,DRI,kept,ok
"DARDEN RESTAURANTS, INC. - OLIVE GARDEN",137.0,2020-05-21,WARNDatabaseMasterExcluding2026.csv,DRI,kept,ok
"DARDEN RESTAURANT, INC. - OLIVE GARDEN",124.0,2020-05-21,WARNDatabaseMasterExcluding2026.csv,DRI,kept,ok
ENTERPRISE HOLDINGS,70.0,2020-05-20,WARNDatabaseMasterExcluding2026.csv,000180.KS,kept,ok
RYDER,50.0,2020-05-20,WARNDatabaseMasterExcluding2026.csv,R,kept,ok
"DARDEN RESTAURANTS, INC. -",702.0,2020-05-20,WARNDatabaseMasterExcluding2026.csv,DRI,kept,ok
"DARDEN RESTAURANTS, INC. OLIVE GARDEN",422.0,2020-05-20,WARNDatabaseMasterExcluding2026.csv,DRI,kept,ok
"DARDEN RESTAURANT, INC. - OLIVE GARDEN-YARD HOUSE",377.0,2020-05-20,WARNDatabaseMasterExcluding2026.csv,DRI,kept,ok
"DARDEN RESTAURANTS, INC. -OLIVE GARDEN",331.0,2020-05-20,WARNDatabaseMasterExcluding2026.csv,DRI,kept,ok
"DARDEN RESTAURANTS, INC. - YARD HOUSE",256.0,2020-05-20,WARNDatabaseMasterExcluding2026.csv,DRI,kept,ok
"CALERES, INC",199.0,2020-05-20,WARNDatabaseMasterExcluding2026.csv,CAL,kept,ok
"THUMBTACK, INC.",129.0,2020-05-20,WARNDatabaseMasterExcluding2026.csv,THUBZZX,kept,ok
"S J AUTOMOTIVE, LLC DBA LEXUS OF STEVENS CREEK",122.0,2020-05-20,WARNDatabaseMasterExcluding2026.csv,600609.SS,kept,ok
"DARDEN RESTAURANTS, - YARD HOUSE",120.0,2020-05-20,WARNDatabaseMasterExcluding2026.csv,DRI,kept,ok
CATHAY PACIFIC AIRWAYS LTD.,102.0,2020-05-20,WARNDatabaseMasterExcluding2026.csv,CPCAY,kept,ok
"S J AUTOMOTIVE, LLC DBA LEXUS OF STEVENS CREEK",30.0,2020-05-20,WARNDatabaseMasterExcluding2026.csv,600609.SS,kept,ok
SCHOLASTIC,25.0,2020-05-20,WARNDatabaseMasterExcluding2026.csv,SCHL,kept,ok
COPART,44.0,2020-05-19,WARNDatabaseMasterExcluding2026.csv,CPRT,kept,ok
COPART,44.0,2020-05-19,WARNDatabaseMasterExcluding2026.csv,CPRT,kept,ok
CARNIVAL CORPORATION,157.0,2020-05-19,WARNDatabaseMasterExcluding2026.csv,CCL,kept,ok
PACKAGING CORPORATION OF AMERICA,160.0,2020-05-19,WARNDatabaseMasterExcluding2026.csv,PKG,kept,ok
"CRUNCH, LLC",130.0,2020-05-19,WARNDatabaseMasterExcluding2026.csv,CFISH.ST,kept,ok
"HOTELCRAFTERS HOLLYWOOD LLC DBA THE STANDARD, HOLLYWOOD",121.0,2020-05-19,WARNDatabaseMasterExcluding2026.csv,2022.HK,kept,ok
SBE,39.0,2020-05-19,WARNDatabaseMasterExcluding2026.csv,SBET,kept,ok
VERIZON,496.0,2020-05-18,WARNDatabaseMasterExcluding2026.csv,VZ,kept,ok
AMENTUM,40.0,2020-05-18,WARNDatabaseMasterExcluding2026.csv,AMTM,kept,ok
"THE LANGHAM, NEW YORK, FIFTH AVENUE",163.0,2020-05-18,WARNDatabaseMasterExcluding2026.csv,ASML,kept,ok
"FISH MARKET RESTAURANTS, INC. INC.",243.0,2020-05-18,WARNDatabaseMasterExcluding2026.csv,ZINPSX,kept,ok
QANTAS AIRWAYS LTD,132.0,2020-05-18,WARNDatabaseMasterExcluding2026.csv,QAN.F,kept,ok
"DAV, INC. DBA VALLEY HI HONDA",28.0,2020-05-18,WARNDatabaseMasterExcluding2026.csv,DVA,kept,ok
AIRBNB,661.0,2020-05-15,WARNDatabaseMasterExcluding2026.csv,ABNB,kept,ok
TEMPUR SEALY,211.0,2020-05-15,WARNDatabaseMasterExcluding2026.csv,TPD.MU,kept,ok
UNIBAIL RODAMCO WESTFIELD,141.0,2020-05-15,WARNDatabaseMasterExcluding2026.csv,URW.PA,kept,ok
ULTRA PRO,76.0,2020-05-15,WARNDatabaseMasterExcluding2026.csv,BIPIX,kept,ok
NINE ENERGY SERVICE,60.0,2020-05-14,WARNDatabaseMasterExcluding2026.csv,NINE,kept,ok
"LULU'S FASHION LOUNGE, LLC",213.0,2020-05-14,WARNDatabaseMasterExcluding2026.csv,LVLU,kept,ok
MONDRIAN,115.0,2020-05-14,WARNDatabaseMasterExcluding2026.csv,0P00013E3N.L,kept,ok
CRUNCH,79.0,2020-05-14,WARNDatabaseMasterExcluding2026.csv,CFISH.ST,kept,ok
"TSUBAKI, LLC",27.0,2020-05-14,WARNDatabaseMasterExcluding2026.csv,8052.T,kept,ok
"TSUBAKI, LLC DBA OTOTO",18.0,2020-05-14,WARNDatabaseMasterExcluding2026.csv,8052.T,kept,ok
RICOH,3.0,2020-05-14,WARNDatabaseMasterExcluding2026.csv,8566.T,kept,ok
DILLARD'S,90.0,2020-05-13,WARNDatabaseMasterExcluding2026.csv,DDS,kept,ok
"DELIV, INC., DBA DELIV CALIFORNIA INC.",669.0,2020-05-13,WARNDatabaseMasterExcluding2026.csv,DELHY,kept,ok
THE CHEESECAKE FACTORY INC.,110.0,2020-05-13,WARNDatabaseMasterExcluding2026.csv,CAKE,kept,ok
"MOVE, INC.",80.0,2020-05-13,WARNDatabaseMasterExcluding2026.csv,MOVE,kept,ok
RUBRIK,57.0,2020-05-13,WARNDatabaseMasterExcluding2026.csv,RBRK,kept,ok
"THE CHEESECAKE FACTORY, INC.",17.0,2020-05-13,WARNDatabaseMasterExcluding2026.csv,CAKE,kept,ok
ENTERPRISE HOLDINGS,163.0,2020-05-12,WARNDatabaseMasterExcluding2026.csv,000180.KS,kept,ok
ENTERPRISE HOLDINGS,14.0,2020-05-12,WARNDatabaseMasterExcluding2026.csv,000180.KS,kept,ok
ENTERPRISE HOLDINGS,80.0,2020-05-12,WARNDatabaseMasterExcluding2026.csv,000180.KS,kept,ok
ENTERPRISE HOLDINGS,66.0,2020-05-12,WARNDatabaseMasterExcluding2026.csv,000180.KS,kept,ok
ENTERPRISE HOLDINGS,35.0,2020-05-12,WARNDatabaseMasterExcluding2026.csv,000180.KS,kept,ok
ENTERPRISE HOLDINGS,3.0,2020-05-12,WARNDatabaseMasterExcluding2026.csv,000180.KS,kept,ok
TTX,97.0,2020-05-12,WARNDatabaseMasterExcluding2026.csv,TTX.F,kept,ok
"NORMA GROUP, INC,",82.0,2020-05-12,WARNDatabaseMasterExcluding2026.csv,NOEJ.HA,kept,ok
ENTERPRISE HOLDINGS,32.0,2020-05-12,WARNDatabaseMasterExcluding2026.csv,000180.KS,kept,ok
"TESLA, INC",11083.0,2020-05-12,WARNDatabaseMasterExcluding2026.csv,TSLA,kept,ok
ROBERT HALF INTERNATIONAL INC.,203.0,2020-05-12,WARNDatabaseMasterExcluding2026.csv,RHJ.SG,kept,ok
TESLA INC.,156.0,2020-05-12,WARNDatabaseMasterExcluding2026.csv,TSLA,kept,ok
VFC,4.0,2020-05-12,WARNDatabaseMasterExcluding2026.csv,VFC,kept,ok
"E&G CORPORATION, LLC",22.0,2020-05-11,WARNDatabaseMasterExcluding2026.csv,EGO,kept,ok
"SPECIALTY RETAILERS, INC. (STAGE DISTRIBUTION CENTER)",287.0,2020-05-11,WARNDatabaseMasterExcluding2026.csv,^NQUSB40401030LM,kept,ok
"SPECIALTY RETAILERS, INC. (GORDMAN'S)",432.0,2020-05-11,WARNDatabaseMasterExcluding2026.csv,^NQUSB40401030LM,kept,ok
MGM RESORTS INTERNATIONAL,1.0,2020-05-11,WARNDatabaseMasterExcluding2026.csv,MGM,kept,ok
"ROSS STORES, INC.",51.0,2020-05-11,WARNDatabaseMasterExcluding2026.csv,ROST,kept,ok
BIG 5,31.0,2020-05-11,WARNDatabaseMasterExcluding2026.csv,BIGY,kept,ok
HOWMET AEROSPACE,11.0,2020-05-11,WARNDatabaseMasterExcluding2026.csv,HWM,kept,ok
HOWMET AEROSPACE,10.0,2020-05-11,WARNDatabaseMasterExcluding2026.csv,HWM,kept,ok
HOWMET AEROSPACE,124.0,2020-05-09,WARNDatabaseMasterExcluding2026.csv,HWM,kept,ok
HOWMET AEROSPACE,11.0,2020-05-09,WARNDatabaseMasterExcluding2026.csv,HWM,kept,ok
"GESTAMP WEST VIRGINIA, LCC",140.0,2020-05-08,WARNDatabaseMasterExcluding2026.csv,LCCINFOTEC.BO,kept,ok
WESTROCK,1.0,2020-05-08,WARNDatabaseMasterExcluding2026.csv,SW,kept,ok
ROYAL CARIBBEAN CRUISES LTD.,226.0,2020-05-08,WARNDatabaseMasterExcluding2026.csv,RCL,kept,ok
ROYAL CARIBBEAN CRUISES LTD.,293.0,2020-05-08,WARNDatabaseMasterExcluding2026.csv,RCL,kept,ok
"CHILD, FAMILY & COMMUNITY SERVICES INC.",135.0,2020-05-08,WARNDatabaseMasterExcluding2026.csv,PLCE,kept,ok
"HARREL HOSPITALITY GROUP, CALIFORNIA, INC DBA SANTA YNEZ VALLEY MARRIOTT",75.0,2020-05-08,WARNDatabaseMasterExcluding2026.csv,PACB,kept,ok
VIEW INC,72.0,2020-05-08,WARNDatabaseMasterExcluding2026.csv,VRAYQ,kept,ok
"VIEW, INC.",72.0,2020-05-08,WARNDatabaseMasterExcluding2026.csv,VRAYQ,kept,ok
MARCUS & MILLICHAP,7.0,2020-05-08,WARNDatabaseMasterExcluding2026.csv,MMI,kept,ok
UBER TECHNOLOGIES,283.0,2020-05-07,WARNDatabaseMasterExcluding2026.csv,UBER,kept,ok
"ENTERPRISE HOLDINGS, LLC",6.0,2020-05-07,WARNDatabaseMasterExcluding2026.csv,000180.KS,kept,ok
"ENTERPRISE HOLDINGS, LLC",122.0,2020-05-07,WARNDatabaseMasterExcluding2026.csv,000180.KS,kept,ok
"ENTERPRISE HOLDINGS, LLC",18.0,2020-05-07,WARNDatabaseMasterExcluding2026.csv,000180.KS,kept,ok
"ENTERPRISE HOLDINGS, LLC",2.0,2020-05-07,WARNDatabaseMasterExcluding2026.csv,000180.KS,kept,ok
LYFT,143.0,2020-05-07,WARNDatabaseMasterExcluding2026.csv,LYFT,kept,ok
